0000 language_model.embed_tokens Embedding in=[([1, 3116], 'torch.int64', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0184 visual.merger.norm LayerNorm in=[([12408, 1024], 'torch.float32', 'cpu')] out=([12408, 1024], 'torch.float32', 'cpu')
0185 visual.merger.linear_fc1 Linear in=[([3102, 4096], 'torch.float32', 'cpu')] out=([3102, 4096], 'torch.float32', 'cpu')
0186 visual.merger.act_fn GELU in=[([3102, 4096], 'torch.float32', 'cpu')] out=([3102, 4096], 'torch.float32', 'cpu')
0187 visual.merger.linear_fc2 Linear in=[([3102, 4096], 'torch.float32', 'cpu')] out=([3102, 2048], 'torch.float32', 'cpu')
0188 language_model.rotary_emb Qwen3VLTextRotaryEmbedding in=[([1, 3116, 2048], 'torch.float32', 'cpu'), ([3, 1, 3116], 'torch.int64', 'cpu')] out=[([1, 3116, 128], 'torch.float32', 'cpu'), ([1, 3116, 128], 'torch.float32', 'cpu')]
0189 language_model.layers.0.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0190 language_model.layers.0.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0191 language_model.layers.0.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0192 language_model.layers.0.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0193 language_model.layers.0.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0194 language_model.layers.0.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0195 language_model.layers.0.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0196 language_model.layers.0.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0197 language_model.layers.0.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0198 language_model.layers.0.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0199 language_model.layers.0.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0200 language_model.layers.0.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0201 language_model.layers.1.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0202 language_model.layers.1.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0203 language_model.layers.1.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0204 language_model.layers.1.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0205 language_model.layers.1.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0206 language_model.layers.1.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0207 language_model.layers.1.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0208 language_model.layers.1.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0209 language_model.layers.1.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0210 language_model.layers.1.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0211 language_model.layers.1.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0212 language_model.layers.1.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0213 language_model.layers.2.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0214 language_model.layers.2.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0215 language_model.layers.2.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0216 language_model.layers.2.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0217 language_model.layers.2.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0218 language_model.layers.2.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0219 language_model.layers.2.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0220 language_model.layers.2.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0221 language_model.layers.2.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0222 language_model.layers.2.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0223 language_model.layers.2.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0224 language_model.layers.2.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0225 language_model.layers.3.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0226 language_model.layers.3.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0227 language_model.layers.3.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0228 language_model.layers.3.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0229 language_model.layers.3.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0230 language_model.layers.3.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0231 language_model.layers.3.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0232 language_model.layers.3.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0233 language_model.layers.3.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0234 language_model.layers.3.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0235 language_model.layers.3.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0236 language_model.layers.3.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0237 language_model.layers.4.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0238 language_model.layers.4.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0239 language_model.layers.4.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0240 language_model.layers.4.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0241 language_model.layers.4.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0242 language_model.layers.4.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0243 language_model.layers.4.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0244 language_model.layers.4.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0245 language_model.layers.4.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0246 language_model.layers.4.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0247 language_model.layers.4.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0248 language_model.layers.4.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0249 language_model.layers.5.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0250 language_model.layers.5.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0251 language_model.layers.5.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0252 language_model.layers.5.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0253 language_model.layers.5.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0254 language_model.layers.5.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0255 language_model.layers.5.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0256 language_model.layers.5.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0257 language_model.layers.5.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0258 language_model.layers.5.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0259 language_model.layers.5.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0260 language_model.layers.5.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0261 language_model.layers.6.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0262 language_model.layers.6.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0263 language_model.layers.6.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0264 language_model.layers.6.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0265 language_model.layers.6.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0266 language_model.layers.6.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0267 language_model.layers.6.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0268 language_model.layers.6.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0269 language_model.layers.6.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0270 language_model.layers.6.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0271 language_model.layers.6.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0272 language_model.layers.6.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0273 language_model.layers.7.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0274 language_model.layers.7.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0275 language_model.layers.7.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0276 language_model.layers.7.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0277 language_model.layers.7.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0278 language_model.layers.7.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0279 language_model.layers.7.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0280 language_model.layers.7.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0281 language_model.layers.7.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0282 language_model.layers.7.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0283 language_model.layers.7.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0284 language_model.layers.7.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0285 language_model.layers.8.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0286 language_model.layers.8.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0287 language_model.layers.8.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0288 language_model.layers.8.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0289 language_model.layers.8.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0290 language_model.layers.8.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0291 language_model.layers.8.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0292 language_model.layers.8.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0293 language_model.layers.8.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0294 language_model.layers.8.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0295 language_model.layers.8.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0296 language_model.layers.8.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0297 language_model.layers.9.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0298 language_model.layers.9.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0299 language_model.layers.9.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0300 language_model.layers.9.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0301 language_model.layers.9.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0302 language_model.layers.9.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0303 language_model.layers.9.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0304 language_model.layers.9.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0305 language_model.layers.9.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0306 language_model.layers.9.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0307 language_model.layers.9.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0308 language_model.layers.9.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0309 language_model.layers.10.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0310 language_model.layers.10.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0311 language_model.layers.10.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0312 language_model.layers.10.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0313 language_model.layers.10.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0314 language_model.layers.10.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0315 language_model.layers.10.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0316 language_model.layers.10.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0317 language_model.layers.10.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0318 language_model.layers.10.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0319 language_model.layers.10.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0320 language_model.layers.10.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0321 language_model.layers.11.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0322 language_model.layers.11.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0323 language_model.layers.11.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0324 language_model.layers.11.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0325 language_model.layers.11.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0326 language_model.layers.11.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0327 language_model.layers.11.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0328 language_model.layers.11.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0329 language_model.layers.11.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0330 language_model.layers.11.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0331 language_model.layers.11.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0332 language_model.layers.11.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0333 language_model.layers.12.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0334 language_model.layers.12.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0335 language_model.layers.12.self_attn.q_norm Qwen3VLTextRMSNorm in=[([1, 3116, 16, 128], 'torch.float32', 'cpu')] out=([1, 3116, 16, 128], 'torch.float32', 'cpu')
0336 language_model.layers.12.self_attn.k_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0337 language_model.layers.12.self_attn.k_norm Qwen3VLTextRMSNorm in=[([1, 3116, 8, 128], 'torch.float32', 'cpu')] out=([1, 3116, 8, 128], 'torch.float32', 'cpu')
0338 language_model.layers.12.self_attn.v_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 1024], 'torch.float32', 'cpu')
0339 language_model.layers.12.self_attn.o_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0340 language_model.layers.12.post_attention_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0341 language_model.layers.12.mlp.gate_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0342 language_model.layers.12.mlp.act_fn SiLUActivation in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0343 language_model.layers.12.mlp.up_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 6144], 'torch.float32', 'cpu')
0344 language_model.layers.12.mlp.down_proj Linear in=[([1, 3116, 6144], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0345 language_model.layers.13.input_layernorm Qwen3VLTextRMSNorm in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
0346 language_model.layers.13.self_attn.q_proj Linear in=[([1, 3116, 2048], 'torch.float32', 'cpu')] out=([1, 3116, 2048], 'torch.float32', 'cpu')
